Number of nodes 10000 
1650 : 215.260435 91.342782 
1651 : 135.003205 492.009702 
1652 : 325.480606 346.069069 
1653 : 209.318880 145.223360 
1654 : 74.443657 335.247914 
1655 : 352.181916 287.024386 
1656 : 22.245621 408.799300 
1657 : 214.999205 125.226608 
1658 : 252.586382 116.848183 
1659 : 352.190352 134.765200 
1660 : 301.664762 107.154333 
1661 : 149.595705 485.843450 
1662 : 338.752345 471.991203 
1663 : 197.421766 446.092392 
1664 : 52.756560 16.940214 
1665 : 184.405629 150.047491 
1666 : 46.133897 171.425324 
1667 : 115.068885 107.076284 
1668 : 162.060272 492.070840 
1669 : 28.033802 153.135771 
1670 : 156.288067 351.743337 
1671 : 305.977395 226.151182 
1672 : 373.935105 470.487491 
1673 : 375.487824 189.561570 
1674 : 124.042635 444.991995 
1675 : 259.077177 122.136509 
1676 : 367.668661 48.135397 
1677 : 258.429890 106.748131 
1678 : 73.381959 231.397690 
1679 : 340.001080 405.204280 
1680 : 391.347799 320.396014 
1681 : 129.966161 279.274883 
1682 : 101.764165 339.856271 
1683 : 227.448219 163.258363 
1684 : 293.177571 226.997619 
1685 : 251.726158 332.704446 
1686 : 11.003281 161.961099 
1687 : 118.314103 184.464566 
1688 : 48.378136 347.128125 
1689 : 57.480066 194.825932 
1690 : 293.158351 213.830911 
1691 : 184.447634 110.934384 
1692 : 213.458182 376.243825 
1693 : 115.668054 387.456598 
1694 : 336.143638 217.888135 
1695 : 63.400273 35.724656 
1696 : 9.171068 332.241175 
1697 : 239.748134 215.627305 
1698 : 259.382723 464.145301 
1699 : 195.581018 373.222383 
1700 : 397.304144 179.929033 
1701 : 205.244488 188.229672 
1702 : 153.166713 76.696870 
1703 : 218.435274 332.076501 
1704 : 29.602909 89.427421 
1705 : 333.163469 441.298996 
1706 : 101.562679 6.079709 
1707 : 68.087353 28.794334 
1708 : 188.566862 384.875138 
1709 : 92.671809 23.138711 
1710 : 121.916294 438.161189 
1711 : 199.111773 384.400314 
1712 : 337.383123 48.822005 
1713 : 329.522467 222.778666 
1714 : 22.834168 290.324975 
1715 : 57.459082 303.445474 
1716 : 102.748150 103.302560 
1717 : 355.817106 76.771024 
1718 : 99.371435 252.956496 
1719 : 149.121144 241.887720 
1720 : 123.437728 61.472971 
1721 : 170.267455 149.956432 
1722 : 50.884786 68.056215 
1723 : 310.827921 26.248590 
1724 : 83.258461 192.162192 
1725 : 316.383096 369.798627 
1726 : 341.110049 327.939142 
1727 : 2.032193 479.092509 
1728 : 329.307397 252.630856 
1729 : 113.403031 317.947983 
1730 : 43.989449 173.008529 
1731 : 167.464646 123.056289 
1732 : 64.180918 475.609299 
1733 : 22.213044 82.697632 
1734 : 306.170378 263.744467 
1735 : 344.338266 498.482331 
1736 : 316.809985 454.659137 
1737 : 118.870462 325.909760 
1738 : 345.444239 65.723763 
1739 : 292.899126 362.188791 
1740 : 24.353323 316.660223 
1741 : 266.939231 398.761508 
1742 : 29.038785 374.090473 
1743 : 38.800402 17.105995 
1744 : 206.498556 251.395379 
1745 : 292.744184 187.939495 
1746 : 113.685003 446.613769 
1747 : 393.947053 91.427847 
1748 : 231.778265 57.910451 
1749 : 374.937825 201.176218 
1750 : 95.450467 340.621247 
1751 : 337.957341 375.193864 
1752 : 180.726055 358.854261 
1753 : 24.965283 366.456562 
1754 : 30.309212 157.747877 
1755 : 314.970269 335.253439 
1756 : 42.930387 57.034568 
1757 : 395.819795 474.605125 
1758 : 199.724268 239.091247 
1759 : 296.362521 297.682101 
1760 : 141.085566 300.239500 
1761 : 29.241828 198.131393 
1762 : 329.441302 42.489003 
1763 : 96.776484 130.752672 
1764 : 22.595348 132.531223 
1765 : 23.401909 251.944848 
1766 : 283.650165 106.465428 
1767 : 170.949748 177.009925 
1768 : 279.262007 97.394296 
1769 : 336.137033 254.701483 
1770 : 150.814867 344.395858 
1771 : 213.131280 226.327152 
1772 : 298.766945 482.979246 
1773 : 159.865341 380.924085 
1774 : 306.292811 6.679865 
1775 : 186.912574 450.841079 
1776 : 352.882097 256.973013 
1777 : 110.029828 313.556387 
1778 : 285.429176 360.072099 
1779 : 53.292595 12.318776 
1780 : 137.321457 334.902347 
1781 : 208.668698 380.758198 
1782 : 132.297510 63.328518 
1783 : 277.908812 342.068027 
1784 : 343.626720 354.367428 
1785 : 365.418165 362.742514 
1786 : 348.168911 416.263372 
1787 : 308.155270 300.179013 
1788 : 298.912797 487.810175 
1789 : 281.677115 452.757583 
1790 : 239.427144 30.375092 
1791 : 271.694421 376.400715 
1792 : 119.877742 252.433669 
1793 : 216.176565 90.336292 
1794 : 370.637899 10.572831 
1795 : 282.180588 486.217380 
1796 : 308.501020 32.478486 
1797 : 230.635394 342.693319 
1798 : 385.151093 457.622044 
1799 : 12.282315 366.435528 
1800 : 211.411896 419.642353 
1801 : 107.113052 400.467289 
1802 : 77.191864 53.050297 
1803 : 69.548746 357.487178 
1804 : 73.574212 488.405299 
1805 : 118.342242 45.557281 
1806 : 151.024609 414.845750 
1807 : 253.706924 139.902599 
1808 : 152.004364 24.555605 
1809 : 185.565598 272.110581 
1810 : 302.287220 397.448697 
1811 : 102.238118 270.465748 
1812 : 272.632388 104.838357 
1813 : 16.254014 149.962225 
1814 : 181.634247 297.689437 
1815 : 318.805397 338.664912 
1816 : 226.306387 298.385486 
1817 : 242.972155 157.537263 
1818 : 300.741012 440.119092 
1819 : 269.719885 484.093617 
1820 : 292.658194 460.251419 
1821 : 144.781286 176.112160 
1822 : 358.115903 62.693710 
1823 : 388.698672 120.546301 
1824 : 4.513660 241.186093 
1825 : 218.134104 458.965969 
1826 : 283.570818 138.803867 
1827 : 371.586126 316.923754 
1828 : 13.631139 295.343224 
1829 : 366.021614 217.492365 
1830 : 231.229256 415.980690 
1831 : 56.175149 58.817202 
1832 : 123.584618 233.332656 
1833 : 99.167741 163.657241 
1834 : 18.917967 99.035183 
1835 : 79.445598 404.366044 
1836 : 119.257908 420.398378 
1837 : 395.827349 373.498719 
1838 : 389.359726 395.273178 
1839 : 200.074461 465.628408 
1840 : 235.814373 400.059945 
1841 : 292.920647 363.091583 
1842 : 398.201463 314.144542 
1843 : 380.804456 13.986184 
1844 : 1.845410 194.573437 
1845 : 356.113395 81.177032 
1846 : 97.554344 147.395769 
1847 : 34.752408 334.819759 
1848 : 359.011699 440.145861 
1849 : 359.627772 34.842189 
1850 : 104.065178 66.819361 
1851 : 298.259333 277.466204 
1852 : 159.351055 449.156143 
1853 : 275.226713 5.531336 
1854 : 0.936848 246.923159 
1855 : 336.176335 227.805936 
1856 : 316.669484 426.660462 
1857 : 109.684736 322.935835 
1858 : 339.001092 153.774107 
1859 : 120.729674 28.850304 
1860 : 56.950596 61.997321 
1861 : 278.810661 470.787087 
1862 : 82.914439 435.333245 
1863 : 74.919995 210.627872 
1864 : 149.169555 18.655187 
1865 : 285.969508 389.052338 
1866 : 169.809994 160.690629 
1867 : 119.531748 315.360736 
1868 : 271.038412 354.218131 
1869 : 134.036454 444.703454 
1870 : 379.254909 216.198377 
1871 : 45.879827 481.670435 
1872 : 365.326132 273.313597 
1873 : 368.773438 343.038342 
1874 : 5.515307 255.159639 
1875 : 13.446447 30.327904 
1876 : 212.552963 160.618323 
1877 : 295.062730 169.974816 
1878 : 277.384490 284.793291 
1879 : 218.534245 110.886360 
1880 : 130.028316 257.946448 
1881 : 231.546913 447.712658 
1882 : 358.944625 110.105232 
1883 : 356.060165 223.345428 
1884 : 121.538292 243.466568 
1885 : 105.749542 404.856633 
1886 : 267.054959 498.226208 
1887 : 123.178591 208.339065 
1888 : 253.804990 27.000556 
1889 : 224.124986 446.440019 
1890 : 39.882959 452.865908 
1891 : 152.570695 62.240911 
1892 : 227.046442 105.491619 
1893 : 20.067823 269.568732 
1894 : 191.992284 253.980537 
1895 : 9.317361 275.298308 
1896 : 175.911623 9.378780 
1897 : 96.939754 378.089131 
1898 : 324.573944 220.372867 
1899 : 175.726436 175.065783 
1900 : 355.121596 441.935005 
1901 : 41.734219 479.933537 
1902 : 374.761062 290.051752 
1903 : 149.400951 255.994674 
1904 : 64.605958 157.433448 
1905 : 5.917907 162.132068 
1906 : 146.539372 36.069470 
1907 : 171.974892 217.242458 
1908 : 170.622537 296.879704 
1909 : 6.849035 172.751504 
1910 : 123.015727 248.505607 
1911 : 108.110684 205.219341 
1912 : 346.889624 139.057391 
1913 : 287.222977 421.757483 
1914 : 91.979532 25.421690 
1915 : 125.562011 366.375416 
1916 : 391.601997 475.225954 
1917 : 376.619062 162.089006 
1918 : 309.210824 432.841615 
1919 : 332.456354 158.983896 
1920 : 22.301138 121.231545 
1921 : 56.911392 118.223021 
1922 : 201.715049 177.828848 
1923 : 269.716283 92.161354 
1924 : 70.339474 282.151693 
1925 : 156.064391 421.669103 
1926 : 367.388353 224.252397 
1927 : 384.927465 257.922327 
1928 : 304.029926 360.298588 
1929 : 29.199243 359.428949 
1930 : 169.204552 27.827062 
1931 : 71.170420 200.663641 
1932 : 104.010485 445.593661 
1933 : 166.688241 275.515984 
1934 : 93.041611 199.776362 
1935 : 68.427099 492.950446 
1936 : 173.866655 389.223101 
1937 : 90.013221 475.580100 
1938 : 378.961626 303.018029 
1939 : 151.007000 121.117031 
1940 : 143.727799 285.836164 
1941 : 396.464725 357.920066 
1942 : 130.363835 277.593507 
1943 : 356.930987 194.518198 
1944 : 147.982870 352.665229 
1945 : 0.962985 389.406298 
1946 : 304.373425 162.264497 
1947 : 170.665798 475.056694 
1948 : 52.075325 12.075198 
1949 : 340.797978 165.153699 
1950 : 188.214802 149.596490 
1951 : 5.195855 357.040120 
1952 : 375.598807 205.974026 
1953 : 150.946207 456.506159 
1954 : 346.912029 318.721516 
1955 : 349.146880 221.256002 
1956 : 8.665972 227.298172 
1957 : 349.565835 438.025285 
1958 : 348.122670 189.364424 
1959 : 42.876990 353.415528 
1960 : 383.695076 77.978593 
1961 : 165.871779 459.480431 
1962 : 366.862755 73.617924 
1963 : 214.314036 164.570786 
1964 : 99.414071 169.438889 
1965 : 312.758265 458.687854 
1966 : 240.353261 121.169104 
1967 : 81.454295 384.460487 
1968 : 150.515894 61.607461 
1969 : 26.146791 325.176065 
1970 : 394.992721 184.230357 
1971 : 206.532426 481.146565 
1972 : 378.303327 189.506667 
1973 : 86.790304 293.927403 
1974 : 274.696602 212.557268 
1975 : 186.590794 14.738929 
1976 : 102.334355 133.659444 
1977 : 334.733474 174.937542 
1978 : 116.524133 415.223828 
1979 : 46.425206 188.437705 
1980 : 153.011633 465.413798 
1981 : 85.102060 267.282087 
1982 : 203.425949 358.792376 
1983 : 208.019452 206.687632 
1984 : 367.606561 244.793916 
1985 : 378.075003 279.933717 
1986 : 380.116172 266.011726 
1987 : 198.578303 250.227013 
1988 : 230.577869 22.784838 
1989 : 396.046540 421.010961 
1990 : 227.581355 402.823010 
1991 : 245.608215 26.312648 
1992 : 60.005561 446.204082 
1993 : 122.827429 375.669152 
1994 : 290.464392 458.357409 
1995 : 225.644513 21.346251 
1996 : 58.293358 255.993169 
1997 : 220.626304 297.756761 
1998 : 250.092046 18.108430 
1999 : 273.403432 46.646552 
2000 : 269.442383 485.678833 
2001 : 117.554983 157.677361 
2002 : 56.851911 288.976839 
2003 : 385.337881 80.999674 
2004 : 228.217298 359.578306 
2005 : 81.963348 12.004485 
2006 : 105.519194 171.316644 
2007 : 36.308412 242.302719 
2008 : 271.409514 491.757922 
2009 : 376.592479 265.907310 
2010 : 61.279524 319.020970 
2011 : 266.923410 175.889045 
2012 : 312.659263 491.575815 
2013 : 360.481906 65.136888 
2014 : 203.665121 137.082880 
2015 : 153.451673 364.891988 
2016 : 300.738961 229.251406 
2017 : 181.336940 423.522167 
2018 : 228.165880 493.621813 
2019 : 129.371988 436.857204 
2020 : 107.368240 202.070348 
2021 : 292.347151 154.575800 
2022 : 2.907373 294.484767 
2023 : 259.314891 400.786867 
2024 : 81.810896 304.329555 
2025 : 261.797419 432.617484 
2026 : 110.666141 473.621986 
2027 : 343.436597 161.900777 
2028 : 156.499136 483.457913 
2029 : 290.090324 259.998771 
2030 : 113.012984 366.481606 
2031 : 156.703691 323.234002 
2032 : 111.898308 342.968729 
2033 : 226.294533 185.405600 
2034 : 150.795952 354.503422 
2035 : 51.764222 275.125844 
2036 : 61.029557 226.559510 
2037 : 282.951642 352.368599 
2038 : 107.097313 361.191068 
2039 : 334.059234 93.979747 
2040 : 68.278168 445.328428 
2041 : 270.837589 119.236237 
2042 : 97.216051 79.295002 
2043 : 258.953444 19.115482 
2044 : 133.702454 305.798784 
2045 : 184.684889 213.227624 
2046 : 282.606622 443.878853 
2047 : 142.661346 278.951671 
2048 : 123.031113 181.735810 
2049 : 296.333410 186.611722 
2050 : 313.577376 268.354776 
2051 : 214.250866 31.065769 
2052 : 85.546761 301.833808 
2053 : 153.399117 55.368038 
2054 : 240.520180 91.896980 
2055 : 323.464581 253.856942 
2056 : 38.027230 251.945369 
2057 : 307.093575 204.165965 
2058 : 349.372742 316.287654 
2059 : 332.389813 379.255632 
2060 : 366.844034 321.682038 
2061 : 163.674392 371.094038 
2062 : 353.394820 182.933343 
2063 : 191.058132 198.912565 
2064 : 12.528459 286.208716 
2065 : 383.109028 44.637812 
2066 : 221.161128 415.539861 
2067 : 113.631609 32.283412 
2068 : 159.640158 295.032871 
2069 : 127.955165 275.820090 
2070 : 313.606253 454.454688 
2071 : 2.270584 107.648014 
2072 : 293.925430 146.962309 
2073 : 242.391374 430.785140 
2074 : 266.356519 452.088446 
2075 : 334.577144 37.964067 
2076 : 33.744937 433.524482 
2077 : 278.016241 461.137192 
2078 : 137.199898 448.553563 
2079 : 301.218040 335.611324 
2080 : 52.530485 190.043633 
2081 : 288.383395 109.334222 
2082 : 10.009846 187.235356 
2083 : 161.846908 291.858553 
2084 : 343.264268 122.421950 
2085 : 328.594381 467.672855 
2086 : 133.415706 209.680153 
2087 : 260.827824 325.250680 
2088 : 156.219897 22.780517 
2089 : 176.829381 173.856934 
2090 : 240.456435 147.133518 
2091 : 395.548436 154.078687 
2092 : 29.824150 53.219601 
2093 : 142.522738 429.205544 
2094 : 82.428288 13.202877 
2095 : 161.281783 65.405595 
2096 : 144.479761 400.345687 
2097 : 314.712926 208.315065 
2098 : 218.145783 478.189929 
2099 : 283.886141 263.879201 
2100 : 209.990375 494.632331 
2101 : 233.593343 478.029013 
2102 : 88.132790 287.335396 
2103 : 273.036204 161.563007 
2104 : 133.675701 458.069211 
2105 : 275.796599 416.678034 
2106 : 390.041028 134.874961 
2107 : 282.290797 454.552676 
2108 : 239.589813 387.950341 
2109 : 68.522192 209.493669 
2110 : 337.207531 411.357266 
2111 : 195.998162 192.678808 
2112 : 103.840883 265.645048 
2113 : 81.609155 22.230419 
2114 : 366.910998 495.647621 
2115 : 309.629985 237.739941 
2116 : 320.366042 464.238236 
2117 : 51.472161 340.738558 
2118 : 133.361121 227.538183 
2119 : 135.641629 46.230641 
2120 : 90.245153 489.925195 
2121 : 398.634032 145.426780 
2122 : 91.049342 159.081477 
2123 : 108.883057 297.808419 
2124 : 139.366534 454.585437 
2125 : 146.927052 181.421785 
2126 : 216.316421 138.203536 
2127 : 219.514628 250.000563 
2128 : 42.591250 272.193697 
2129 : 194.151770 497.899037 
2130 : 150.083408 354.993201 
2131 : 213.730405 384.330616 
2132 : 304.791127 353.714340 
2133 : 228.328001 360.070768 
2134 : 64.796739 355.541262 
2135 : 78.604147 427.227609 
2136 : 12.106632 146.991795 
2137 : 196.474154 421.587719 
2138 : 46.815945 487.870374 
2139 : 221.462522 331.170261 
2140 : 147.627231 205.487426 
2141 : 165.511318 85.991518 
2142 : 122.149447 226.322118 
2143 : 147.873865 453.131107 
2144 : 116.668363 260.502339 
2145 : 349.450032 427.271859 
2146 : 257.225319 162.407622 
2147 : 300.514823 431.625635 
2148 : 327.489299 260.751476 
2149 : 324.015268 457.220246 
2150 : 155.919261 139.383729 
2151 : 17.692140 463.115795 
2152 : 9.653786 430.493422 
2153 : 348.744382 156.928350 
2154 : 362.395974 62.479547 
2155 : 126.758491 334.577159 
2156 : 304.375221 391.837747 
2157 : 259.562994 192.912726 
2158 : 329.194698 193.531547 
2159 : 340.607794 425.836002 
2160 : 110.911472 224.536994 
2161 : 45.799308 414.291501 
2162 : 243.730610 417.794904 
2163 : 62.473850 446.297671 
2164 : 21.311396 375.721874 
2165 : 150.208921 337.312777 
2166 : 374.311169 60.139564 
2167 : 81.323188 14.761837 
2168 : 171.852771 306.790172 
2169 : 201.370093 365.998294 
2170 : 80.115690 476.244294 
2171 : 251.021528 313.190869 
2172 : 7.489164 234.417070 
2173 : 327.135749 243.063181 
2174 : 135.111859 433.153137 
2175 : 70.854933 408.861303 
2176 : 109.106829 304.192291 
2177 : 271.132906 284.106749 
2178 : 179.040140 253.476576 
2179 : 358.884669 432.497125 
2180 : 113.485984 336.086407 
2181 : 223.213894 144.291764 
2182 : 119.142118 452.924802 
2183 : 378.016028 29.728239 
2184 : 302.519876 264.249164 
2185 : 230.423696 254.120832 
2186 : 174.399224 243.983468 
2187 : 324.039761 424.863307 
2188 : 248.728412 441.893476 
2189 : 144.679808 465.735348 
2190 : 23.433014 75.244691 
2191 : 299.504260 15.631263 
2192 : 399.618868 97.962089 
2193 : 233.712666 318.486787 
2194 : 81.811835 375.418374 
2195 : 306.628804 154.417097 
2196 : 397.583990 212.836250 
2197 : 129.847541 313.683850 
2198 : 296.243664 311.890633 
2199 : 300.524837 294.075818 
2200 : 294.088205 153.735934 
2201 : 269.798623 162.635930 
2202 : 396.114688 472.198284 
2203 : 175.960735 433.938048 
2204 : 281.603658 316.568398 
2205 : 347.714427 278.255215 
2206 : 25.675317 184.883478 
2207 : 74.510278 265.594025 
2208 : 2.222801 347.714603 
2209 : 346.045499 367.728008 
2210 : 224.188028 321.359694 
2211 : 35.778138 385.359394 
2212 : 169.622074 112.298905 
2213 : 20.395058 215.915009 
2214 : 80.551589 140.277323 
2215 : 57.750517 412.451107 
2216 : 184.236076 283.828005 
2217 : 320.484660 388.857788 
2218 : 44.672875 201.264853 
2219 : 153.417306 342.786608 
2220 : 337.243741 415.098225 
2221 : 173.447605 405.460834 
2222 : 396.507805 421.584705 
2223 : 145.350687 174.186263 
2224 : 308.412157 469.394532 
2225 : 267.483941 36.320832 
2226 : 56.096474 95.746578 
2227 : 38.652221 274.653774 
2228 : 389.627562 236.534013 
2229 : 59.335459 37.984257 
2230 : 142.457465 13.834574 
2231 : 68.073439 25.825697 
2232 : 309.367882 197.146681 
2233 : 301.438686 486.140233 
2234 : 80.332886 178.965991 
2235 : 354.622644 264.901631 
2236 : 176.027733 377.189017 
2237 : 175.488081 180.595982 
2238 : 273.547792 107.819349 
2239 : 44.657295 7.299825 
2240 : 221.528321 335.878363 
2241 : 388.032735 91.703973 
2242 : 241.300950 268.143530 
2243 : 261.578758 131.471997 
2244 : 267.443191 163.505105 
2245 : 173.645495 489.028678 
2246 : 203.998954 99.724533 
2247 : 91.991710 401.245978 
2248 : 220.553606 228.735993 
2249 : 236.112435 286.229658 
2250 : 325.178088 92.913932 
2251 : 326.369516 59.687450 
2252 : 85.990109 130.352110 
2253 : 280.827273 309.000375 
2254 : 352.097671 248.504441 
2255 : 106.089329 494.102504 
2256 : 336.919562 71.533181 
2257 : 322.014138 176.997810 
2258 : 146.328573 264.445814 
2259 : 292.814309 342.531902 
2260 : 227.544708 257.912350 
2261 : 126.787890 45.372112 
2262 : 130.669129 479.446390 
2263 : 158.882114 223.145541 
2264 : 40.513675 163.545372 
2265 : 108.486559 18.134998 
2266 : 12.235780 256.661578 
2267 : 264.758570 402.654670 
2268 : 362.582122 467.993109 
2269 : 150.263937 242.373651 
2270 : 103.129436 234.924928 
2271 : 350.246295 422.153502 
2272 : 298.467270 60.623335 
2273 : 106.608143 75.631614 
2274 : 145.352644 332.284883 
2275 : 309.808029 408.692721 
2276 : 340.084470 406.654792 
2277 : 267.267801 436.257996 
2278 : 110.645698 205.612110 
2279 : 85.901239 58.138080 
2280 : 214.378820 12.981584 
2281 : 255.285319 70.132435 
2282 : 16.015551 338.464406 
2283 : 374.936752 420.681677 
2284 : 307.884858 302.171836 
2285 : 157.444993 85.126650 
2286 : 255.099966 283.924451 
2287 : 225.806293 422.407446 
2288 : 140.723923 193.818915 
2289 : 85.970714 307.167919 
2290 : 398.458196 255.720418 
2291 : 281.844581 211.034651 
2292 : 210.104586 50.149491 
2293 : 165.592774 387.904076 
2294 : 83.826985 130.553515 
2295 : 322.117192 27.910471 
2296 : 161.491401 181.191903 
2297 : 41.157640 102.367496 
2298 : 349.327960 341.937182 
2299 : 246.353815 60.693051 
2300 : 249.542223 248.255391 
2301 : 118.791735 326.941120 
2302 : 273.583390 265.684961 
2303 : 169.913221 477.436528 
2304 : 292.355672 355.725349 
2305 : 253.178164 424.436191 
2306 : 365.929164 232.285678 
2307 : 106.320405 415.958481 
2308 : 3.272576 276.018179 
2309 : 291.147020 181.795002 
2310 : 323.893467 338.511528 
2311 : 150.640874 382.831884 
2312 : 127.863580 231.150806 
2313 : 357.328546 308.443313 
2314 : 187.063896 97.640890 
2315 : 368.823524 338.241927 
2316 : 268.922614 98.273786 
2317 : 49.874398 283.101312 
2318 : 182.256418 475.488024 
2319 : 134.872517 481.178838 
2320 : 322.011359 390.435923 
2321 : 210.468616 385.707045 
2322 : 39.046072 249.450803 
2323 : 181.819363 55.868986 
2324 : 384.738265 457.712405 
2325 : 178.903540 427.638882 
2326 : 63.455899 97.432615 
2327 : 233.286222 189.548584 
2328 : 381.834947 99.778608 
2329 : 338.881111 316.603498 
2330 : 34.502758 55.490204 
2331 : 342.970170 485.445911 
2332 : 377.081683 471.658228 
2333 : 396.523711 321.932023 
2334 : 324.219360 214.268626 
2335 : 99.190540 418.069736 
2336 : 106.529618 72.304235 
2337 : 42.199452 83.107003 
2338 : 115.863306 457.238599 
2339 : 64.534268 240.709966 
2340 : 293.877547 199.584334 
2341 : 177.086524 259.999524 
2342 : 296.612766 458.509808 
2343 : 399.667685 332.979158 
2344 : 329.884199 50.030865 
2345 : 230.746027 464.478292 
2346 : 197.052601 112.984025 
2347 : 93.472806 414.025618 
2348 : 61.492069 462.261311 
2349 : 287.264856 405.261601 
2350 : 240.226275 361.423260 
2351 : 205.664262 71.313369 
2352 : 336.623362 362.683427 
2353 : 113.468667 385.801894 
2354 : 200.389618 342.886384 
2355 : 42.746842 473.336718 
2356 : 131.166395 357.521882 
2357 : 262.687063 122.718273 
2358 : 350.710104 92.572153 
2359 : 304.841108 130.437113 
2360 : 324.741512 39.262439 
2361 : 191.328380 15.516979 
2362 : 113.932141 241.987949 
2363 : 181.383476 203.564529 
2364 : 114.935888 234.334436 
2365 : 142.953067 313.972654 
2366 : 245.244960 146.350895 
2367 : 165.811495 52.727085 
2368 : 368.551376 266.350064 
2369 : 128.431338 457.305348 
2370 : 300.404537 305.663764 
2371 : 82.158649 441.692951 
2372 : 121.464263 161.401583 
2373 : 107.463390 111.905312 
2374 : 277.256701 364.891981 
2375 : 66.740331 175.857463 
2376 : 212.624527 187.716537 
2377 : 80.523420 146.110663 
2378 : 62.868178 168.154964 
2379 : 302.778020 417.362464 
2380 : 365.897267 465.481211 
2381 : 87.902784 330.197599 
2382 : 67.479340 400.221182 
2383 : 319.673452 144.904608 
2384 : 244.561678 490.059064 
2385 : 309.397609 467.330430 
2386 : 221.559188 126.444538 
2387 : 117.446866 351.007044 
2388 : 236.241101 113.602075 
2389 : 65.482842 351.299593 
2390 : 148.572605 186.194020 
2391 : 360.791211 382.178709 
2392 : 164.181551 289.408314 
2393 : 332.042013 173.310747 
2394 : 389.374224 323.947664 
2395 : 224.419217 395.052598 
2396 : 273.534440 107.159235 
2397 : 218.313747 482.108423 
2398 : 299.635072 92.217027 
2399 : 257.341793 344.227351 
2400 : 58.359387 438.922365 
2401 : 335.206569 480.241099 
2402 : 52.051316 224.024075 
2403 : 274.623455 330.080289 
2404 : 376.122392 88.954490 
2405 : 182.143276 285.101637 
2406 : 44.553663 437.682416 
2407 : 24.645405 94.481311 
2408 : 310.475324 260.316774 
2409 : 1.085614 206.452505 
2410 : 242.706169 195.379820 
2411 : 142.760335 230.431116 
2412 : 157.835999 420.963728 
2413 : 158.636298 52.750916 
2414 : 167.739947 291.907174 
2415 : 330.815419 208.819295 
2416 : 290.423291 142.939013 
2417 : 362.093435 426.440656 
2418 : 313.051162 161.478777 
2419 : 130.762020 23.670605 
2420 : 80.662931 368.375194 
2421 : 262.003695 13.028700 
2422 : 43.563348 2.989341 
2423 : 354.385617 212.801326 
2424 : 234.923275 57.155831 
2425 : 312.514253 55.367239 
2426 : 238.652271 300.187969 
2427 : 69.797081 185.586733 
2428 : 32.184833 98.880855 
2429 : 331.500781 272.188895 
2430 : 61.388400 202.799755 
2431 : 24.594456 443.295963 
2432 : 235.953361 162.634360 
2433 : 186.223509 185.066965 
2434 : 184.947169 220.362319 
2435 : 363.734525 55.420593 
2436 : 63.775253 265.271337 
2437 : 317.592104 69.610730 
2438 : 269.092552 324.184918 
2439 : 367.598171 478.799468 
2440 : 224.699915 332.126207 
2441 : 80.555942 397.901717 
2442 : 102.042842 211.917326 
2443 : 248.880280 73.296010 
2444 : 150.405363 241.530864 
2445 : 143.580790 414.928501 
2446 : 11.460251 153.513371 
2447 : 306.949852 450.122125 
2448 : 94.953582 268.164668 
2449 : 266.365211 33.375489 
2450 : 299.396220 86.900995 
2451 : 291.375623 33.687884 
2452 : 325.715013 410.907862 
2453 : 296.033105 140.809523 
2454 : 257.806799 401.490696 
2455 : 39.600870 62.712676 
2456 : 399.759466 190.428513 
2457 : 167.238349 103.618220 
2458 : 30.392102 91.969374 
2459 : 296.501168 367.277883 
2460 : 399.883604 379.493776 
2461 : 219.587689 488.333317 
2462 : 237.255960 341.408019 
2463 : 61.764688 411.311041 
2464 : 254.660096 80.574864 
2465 : 218.429609 36.200951 
2466 : 113.765950 238.880338 
2467 : 263.090280 182.469061 
2468 : 397.691080 326.300942 
2469 : 203.955071 390.688463 
2470 : 82.095352 311.734310 
2471 : 252.974735 21.379884 
2472 : 273.234143 276.909017 
2473 : 182.051341 412.253615 
2474 : 33.776874 262.257115 
2475 : 396.196207 487.268045 
2476 : 15.739784 265.868875 
2477 : 296.528579 470.872286 
2478 : 234.774095 385.575110 
2479 : 382.644300 494.219829 
2480 : 159.948322 271.087522 
2481 : 205.456784 347.250190 
2482 : 317.335960 235.992029 
2483 : 158.164816 127.376349 
2484 : 64.263685 87.714539 
2485 : 227.781153 444.382359 
2486 : 238.865970 352.328145 
2487 : 328.342093 43.998492 
2488 : 397.352936 330.591614 
2489 : 137.044901 454.693927 
2490 : 0.248412 366.969425 
2491 : 25.219189 127.511558 
2492 : 186.383540 81.529526 
2493 : 394.892902 126.427780 
2494 : 15.817718 332.514818 
2495 : 146.629403 238.960325 
2496 : 68.012014 243.763584 
2497 : 346.663754 143.620285 
2498 : 255.274020 332.829220 
2499 : 354.828497 256.094659 
2500 : 305.943679 312.701268 
2501 : 194.111479 238.773981 
2502 : 27.388998 166.713868 
2503 : 207.147219 446.762057 
2504 : 162.466185 180.516478 
2505 : 232.681828 271.972635 
2506 : 386.546569 92.266117 
2507 : 385.021326 482.329139 
2508 : 399.358964 428.913527 
2509 : 205.410970 105.717922 
2510 : 288.801631 258.473312 
2511 : 58.333827 25.567683 
2512 : 74.737122 207.048456 
2513 : 95.081796 167.770206 
2514 : 367.849913 173.654119 
2515 : 32.664141 24.601503 
2516 : 278.365782 115.558845 
2517 : 75.473297 105.728945 
2518 : 326.828105 102.203592 
2519 : 129.752441 350.981712 
2520 : 320.160705 90.853660 
2521 : 326.375377 164.415574 
2522 : 126.817806 127.174724 
2523 : 81.312805 259.394530 
