Number of nodes 10000 
2129 : 26.970373 10.309739 
2130 : 15.426336 27.242495 
2131 : 34.277852 47.875104 
2132 : 26.992996 9.350258 
2133 : 24.323877 38.510240 
2134 : 17.577033 41.869025 
2135 : 38.451408 45.415687 
2136 : 32.916260 31.533154 
2137 : 0.419977 29.679722 
2138 : 5.664669 38.630132 
2139 : 19.312393 13.653432 
2140 : 23.224737 0.411881 
2141 : 11.719559 13.420940 
2142 : 17.554679 26.692732 
2143 : 15.930607 11.257057 
2144 : 5.492219 45.624551 
2145 : 38.110468 5.636927 
2146 : 14.401787 13.317102 
2147 : 33.479096 23.989803 
2148 : 1.653429 33.046716 
2149 : 16.953224 41.797355 
2150 : 3.025519 31.735637 
2151 : 12.552595 40.342031 
2152 : 37.839306 28.621017 
2153 : 34.180138 24.585565 
2154 : 6.941245 40.075683 
2155 : 21.435344 22.052570 
2156 : 11.795568 2.443486 
2157 : 36.114886 49.373015 
2158 : 3.255496 37.462474 
2159 : 31.498996 28.932239 
2160 : 6.976340 16.708329 
2161 : 28.799518 29.667600 
2162 : 9.280266 45.082215 
2163 : 8.285499 42.147257 
2164 : 8.645284 43.420807 
2165 : 39.066822 5.181860 
2166 : 15.273960 39.365530 
2167 : 25.411556 20.298045 
2168 : 1.862562 15.348342 
2169 : 9.282735 1.326016 
2170 : 34.993615 35.522794 
2171 : 18.405702 42.181378 
2172 : 0.122543 2.494390 
2173 : 18.597651 12.281570 
2174 : 32.962876 47.507841 
2175 : 34.875423 5.504019 
2176 : 12.042981 47.898749 
2177 : 9.440208 17.269302 
2178 : 33.263131 44.022410 
2179 : 17.510104 13.801475 
2180 : 20.283492 35.722427 
2181 : 7.418983 2.485787 
2182 : 6.059943 5.362678 
2183 : 36.272225 42.949538 
2184 : 39.709996 21.213973 
2185 : 15.603258 28.126284 
2186 : 33.072422 36.636230 
2187 : 38.162307 48.044149 
2188 : 35.753682 2.956749 
2189 : 33.640250 5.978304 
2190 : 27.331366 6.540008 
2191 : 6.871850 40.136026 
2192 : 9.502052 8.008543 
2193 : 17.371406 26.276513 
2194 : 1.002487 35.429608 
2195 : 10.745864 49.519810 
2196 : 39.206374 30.521758 
2197 : 12.507698 14.579115 
2198 : 22.870066 27.544008 
2199 : 24.466529 27.035529 
2200 : 36.061523 45.025814 
2201 : 15.841597 3.546432 
2202 : 27.710666 49.187580 
2203 : 8.179433 45.284700 
2204 : 2.514111 46.949630 
2205 : 24.895436 33.593020 
2206 : 27.520783 36.327676 
2207 : 11.871405 4.668491 
2208 : 22.862474 6.773670 
2209 : 12.648902 40.532154 
2210 : 32.379920 42.264630 
2211 : 14.619903 5.148593 
2212 : 27.951596 37.794833 
2213 : 25.337038 16.058688 
2214 : 38.583164 11.911878 
2215 : 8.031867 41.979996 
2216 : 23.927110 21.072205 
2217 : 3.348138 32.997939 
2218 : 21.776588 1.788935 
2219 : 33.845966 37.040153 
2220 : 1.627933 49.878329 
2221 : 13.174418 19.207364 
2222 : 28.373986 26.462832 
2223 : 34.412435 39.208212 
2224 : 20.035945 8.110040 
2225 : 39.790383 45.070976 
2226 : 17.145605 15.514402 
2227 : 10.693810 33.965466 
2228 : 18.918075 22.959269 
2229 : 6.433813 33.209204 
2230 : 6.355912 34.144916 
2231 : 10.733679 12.116434 
2232 : 30.284803 27.186498 
2233 : 24.366961 8.211482 
2234 : 38.677321 45.329433 
2235 : 30.932831 28.636101 
2236 : 22.914583 42.264039 
2237 : 18.008940 48.785109 
2238 : 11.482283 39.818384 
2239 : 30.095464 27.706202 
2240 : 3.774326 43.655314 
2241 : 4.271430 13.377651 
2242 : 29.395745 47.053250 
2243 : 14.183681 49.513170 
2244 : 23.225344 45.868519 
2245 : 11.954217 1.860104 
2246 : 28.547238 29.299015 
2247 : 14.419448 21.050349 
2248 : 28.738381 2.276474 
2249 : 39.812949 46.260715 
2250 : 3.348004 37.567304 
2251 : 18.728236 3.019930 
2252 : 3.752122 36.106702 
2253 : 29.006818 14.316600 
2254 : 36.481818 48.223679 
2255 : 3.456577 7.466544 
2256 : 20.798036 29.860171 
2257 : 22.105240 23.258435 
2258 : 27.405962 20.566819 
2259 : 11.986191 44.024448 
2260 : 24.075109 11.244409 
2261 : 7.940156 27.148116 
2262 : 26.270297 47.380123 
2263 : 27.934282 32.667033 
2264 : 18.387215 1.704854 
2265 : 6.306367 19.442780 
2266 : 16.871433 43.695971 
2267 : 23.842175 19.415600 
2268 : 12.893260 37.345346 
2269 : 33.229153 37.055301 
2270 : 4.907400 11.488897 
2271 : 10.047228 46.190102 
2272 : 37.504301 8.602027 
2273 : 26.208328 41.512636 
2274 : 30.116435 20.542225 
2275 : 32.434341 38.516842 
2276 : 1.937069 17.001094 
2277 : 16.588366 44.566762 
2278 : 29.019562 42.771321 
2279 : 5.561760 6.595153 
2280 : 25.302290 34.118309 
2281 : 9.873338 7.478976 
2282 : 33.598891 20.518398 
2283 : 33.466833 27.497384 
2284 : 18.122897 27.590133 
2285 : 15.790349 38.649908 
2286 : 38.463812 37.037504 
2287 : 0.327132 45.383769 
2288 : 15.937548 23.185764 
2289 : 19.510891 20.040158 
2290 : 24.725471 47.195055 
2291 : 2.800400 4.780739 
2292 : 5.707517 27.937378 
2293 : 26.169065 15.869766 
2294 : 8.732784 47.238533 
2295 : 4.765277 30.945098 
2296 : 1.725484 23.219292 
2297 : 6.622327 43.951577 
2298 : 20.444236 36.634260 
2299 : 34.690721 29.460772 
2300 : 30.650430 5.032218 
2301 : 5.398037 1.093914 
2302 : 2.596827 4.214849 
2303 : 26.897798 22.757639 
2304 : 19.288277 9.415932 
2305 : 19.816717 3.756290 
2306 : 12.539347 16.453336 
2307 : 12.940039 11.364349 
2308 : 36.364053 16.858551 
2309 : 18.013465 27.622369 
2310 : 29.945432 48.415567 
2311 : 7.410133 11.361484 
2312 : 3.396881 20.007283 
2313 : 8.281168 49.538573 
2314 : 22.356626 23.100925 
2315 : 26.468017 49.226523 
2316 : 37.568526 24.922016 
2317 : 1.609815 49.400195 
2318 : 6.546340 26.904970 
2319 : 17.524934 6.644825 
2320 : 13.026704 16.960160 
2321 : 3.597294 36.450416 
2322 : 32.412785 20.782194 
2323 : 15.982359 46.236072 
2324 : 26.212572 3.514582 
2325 : 22.673740 18.969778 
2326 : 0.124875 28.257951 
2327 : 26.054059 37.829589 
2328 : 12.683894 36.683278 
2329 : 10.637353 19.062245 
2330 : 18.417928 45.232821 
2331 : 24.926438 9.651033 
2332 : 32.074137 44.517405 
2333 : 22.446565 12.908785 
2334 : 0.992164 20.682856 
2335 : 31.741617 0.163967 
2336 : 10.923553 27.291817 
2337 : 32.916454 17.250354 
2338 : 27.542191 32.279401 
2339 : 24.156098 46.609274 
2340 : 15.478004 29.385414 
2341 : 2.621414 13.030151 
2342 : 39.943736 44.997293 
2343 : 26.441756 0.862312 
2344 : 9.166892 11.396057 
2345 : 3.690183 35.842910 
2346 : 9.639146 4.981393 
2347 : 36.102786 35.850876 
2348 : 8.693920 11.979028 
2349 : 19.180910 20.641945 
2350 : 36.369131 14.471993 
2351 : 7.751298 7.580913 
2352 : 17.919504 15.490082 
2353 : 24.712003 31.671965 
2354 : 23.768521 1.129620 
2355 : 26.635089 31.207990 
2356 : 10.707208 10.009441 
2357 : 16.954687 19.852820 
2358 : 31.972952 23.291528 
2359 : 37.292513 39.917877 
2360 : 18.788764 11.050218 
2361 : 12.252135 19.119298 
2362 : 17.574873 45.339372 
2363 : 12.274402 6.193804 
2364 : 11.000519 2.252866 
2365 : 5.549895 34.480190 
2366 : 6.661899 14.906047 
2367 : 19.757896 49.828017 
2368 : 3.463340 9.196577 
2369 : 37.073556 27.757337 
2370 : 5.939050 29.564923 
2371 : 6.419168 24.951840 
2372 : 28.708944 23.127985 
2373 : 26.995778 7.638456 
2374 : 14.340782 12.927941 
2375 : 3.618316 36.119022 
2376 : 0.329922 49.817371 
2377 : 14.911161 27.765516 
2378 : 31.532286 32.183941 
2379 : 17.891442 34.040336 
2380 : 3.984987 47.640481 
2381 : 32.233246 18.319952 
2382 : 26.378199 23.461089 
2383 : 18.094564 6.426985 
2384 : 21.334494 3.990335 
2385 : 21.066589 27.200406 
2386 : 25.187242 33.615348 
2387 : 25.862577 42.175347 
2388 : 7.673229 29.916238 
2389 : 32.069283 3.120056 
2390 : 7.862840 36.882281 
2391 : 16.451746 7.679272 
2392 : 9.427734 4.255369 
2393 : 10.888218 2.450350 
2394 : 0.346740 4.020160 
2395 : 37.131233 10.664525 
2396 : 20.808780 19.426914 
2397 : 18.565024 14.399119 
2398 : 20.941189 7.485567 
2399 : 13.472484 31.690850 
2400 : 13.295158 5.684546 
2401 : 39.531515 36.724071 
2402 : 18.948676 44.501120 
2403 : 29.874438 22.145515 
2404 : 26.798353 20.404320 
2405 : 31.823680 20.692675 
2406 : 10.901737 43.935094 
2407 : 11.356605 26.360813 
2408 : 28.690230 6.387190 
2409 : 7.385485 10.576806 
2410 : 33.348134 8.412379 
2411 : 6.786601 17.736205 
2412 : 38.130627 18.227934 
2413 : 28.901922 27.583838 
2414 : 5.369936 6.567093 
2415 : 34.123700 35.519386 
2416 : 37.267710 17.749390 
2417 : 22.567387 32.354010 
2418 : 15.952933 21.264151 
2419 : 17.664100 37.866751 
2420 : 28.067230 12.148209 
2421 : 10.401720 9.422210 
2422 : 1.141178 7.636796 
2423 : 37.918609 49.560691 
2424 : 39.846758 48.735958 
2425 : 31.179331 46.105060 
2426 : 39.576056 22.565135 
2427 : 19.502118 10.090055 
2428 : 5.119306 18.778358 
2429 : 18.574691 37.158316 
2430 : 29.703620 45.055039 
2431 : 26.935665 43.022665 
2432 : 34.959180 48.664449 
2433 : 30.330016 7.575257 
2434 : 24.687010 6.157886 
2435 : 10.992689 9.690212 
2436 : 13.455134 12.881454 
2437 : 33.428942 36.408855 
2438 : 15.435455 11.168311 
2439 : 3.213862 29.852109 
2440 : 34.623375 8.704428 
2441 : 17.414962 28.761066 
2442 : 6.883235 22.949139 
2443 : 0.171857 44.146899 
2444 : 26.099873 0.325099 
2445 : 14.787585 18.370558 
2446 : 15.043968 8.136846 
2447 : 17.653698 3.814582 
2448 : 20.644954 45.057531 
2449 : 12.004585 21.394581 
2450 : 19.132872 27.323832 
2451 : 0.249875 4.351867 
2452 : 6.857436 29.444787 
2453 : 12.142297 20.394267 
2454 : 29.778582 30.628897 
2455 : 23.235734 2.017334 
2456 : 28.048287 2.398403 
2457 : 32.186577 22.871123 
2458 : 34.079410 40.976358 
2459 : 4.708838 34.942599 
2460 : 26.290546 27.497239 
2461 : 30.118059 10.046285 
2462 : 28.085152 31.899362 
2463 : 24.204738 2.266476 
2464 : 1.530665 36.037283 
2465 : 7.806004 21.215223 
2466 : 13.227268 25.789553 
2467 : 25.713336 45.564037 
2468 : 8.696157 37.481688 
2469 : 3.076392 48.103744 
2470 : 39.223574 37.868752 
2471 : 8.270358 21.904401 
2472 : 39.330134 22.774859 
2473 : 24.414841 25.579142 
2474 : 9.919142 11.680505 
2475 : 20.718317 21.984335 
2476 : 28.513242 7.210889 
2477 : 10.394761 26.169412 
2478 : 4.587440 20.189762 
2479 : 21.986780 2.748182 
2480 : 8.756071 18.216109 
2481 : 12.487023 4.928799 
2482 : 38.925323 30.498442 
2483 : 12.367620 11.170042 
2484 : 37.849900 29.033321 
2485 : 16.422475 16.525507 
2486 : 0.413344 37.324736 
2487 : 12.402760 39.080338 
2488 : 6.208274 5.956726 
2489 : 39.763302 21.549437 
2490 : 18.009568 7.267216 
2491 : 21.808732 4.975441 
2492 : 10.493271 25.683773 
2493 : 35.301649 9.252726 
2494 : 4.122443 36.263870 
2495 : 32.942508 1.930442 
2496 : 17.087029 8.762343 
2497 : 36.813787 42.431707 
2498 : 21.120486 41.495442 
2499 : 34.833386 10.198079 
2500 : 14.112432 24.376381 
2501 : 16.006096 26.771791 
2502 : 23.916916 9.775118 
2503 : 36.460717 45.709338 
2504 : 5.319481 14.138662 
2505 : 1.686697 47.552420 
2506 : 16.041558 34.158416 
2507 : 23.828307 30.895505 
2508 : 36.787172 27.436592 
2509 : 11.751032 38.897705 
2510 : 21.801574 11.659653 
2511 : 31.267271 5.828810 
2512 : 13.095982 17.671408 
2513 : 3.810511 4.981003 
2514 : 17.667304 19.041847 
2515 : 1.163073 48.899651 
2516 : 27.015615 30.705554 
2517 : 4.463615 28.796125 
2518 : 7.985611 22.485626 
2519 : 21.206462 22.288704 
2520 : 25.094274 20.372115 
2521 : 14.943865 44.929312 
2522 : 24.258145 20.817077 
2523 : 33.855547 34.007791 
2524 : 28.077828 1.797794 
2525 : 15.714957 8.903564 
2526 : 22.874747 4.695441 
2527 : 9.990949 6.259810 
2528 : 29.093869 9.426448 
2529 : 13.733166 23.272039 
2530 : 3.145387 8.588670 
2531 : 12.089237 26.052687 
2532 : 12.016099 33.764559 
2533 : 0.928848 43.444486 
2534 : 7.044570 37.846847 
2535 : 34.436752 49.211588 
2536 : 26.237927 10.992001 
2537 : 34.261504 8.649928 
2538 : 10.837619 46.136398 
2539 : 35.837911 44.946863 
2540 : 8.351616 18.859872 
2541 : 38.566727 6.859928 
2542 : 16.574404 7.112687 
2543 : 9.182609 0.338590 
2544 : 32.734808 40.396486 
2545 : 14.417740 41.240277 
2546 : 20.060963 45.747809 
2547 : 29.906965 17.447136 
2548 : 33.273995 22.831875 
2549 : 15.778839 32.280732 
2550 : 3.865454 33.675209 
2551 : 10.615665 48.795361 
2552 : 31.677801 30.667933 
2553 : 37.474430 46.387493 
2554 : 22.730344 46.408596 
2555 : 37.520862 49.885890 
2556 : 23.889936 13.414681 
2557 : 39.518079 47.307207 
2558 : 30.493940 5.606382 
2559 : 7.424635 43.498218 
2560 : 20.670800 5.475560 
2561 : 25.606084 44.914922 
2562 : 34.758036 31.759657 
2563 : 24.004735 30.049690 
2564 : 39.986775 23.421087 
2565 : 5.167052 25.695249 
2566 : 11.734826 27.238655 
2567 : 19.075175 34.512364 
2568 : 5.183297 28.151474 
2569 : 9.124939 10.193633 
2570 : 7.242882 18.758842 
2571 : 26.880623 31.542794 
2572 : 13.031394 25.758076 
2573 : 31.623501 6.440093 
2574 : 21.840556 41.490506 
2575 : 9.222262 41.972048 
2576 : 27.470499 16.173824 
2577 : 1.963304 7.919518 
2578 : 22.903941 42.858890 
2579 : 39.750493 15.872407 
2580 : 14.518761 13.481757 
2581 : 22.348826 43.030315 
2582 : 37.091214 40.060999 
2583 : 10.395060 13.123488 
2584 : 33.299001 44.942656 
2585 : 7.005036 6.294462 
2586 : 35.193688 42.826533 
2587 : 11.185311 41.236115 
2588 : 33.979040 22.693645 
2589 : 32.268641 6.404709 
2590 : 7.565006 4.109936 
2591 : 39.142358 8.708383 
2592 : 10.149106 36.372740 
2593 : 31.141845 24.348651 
2594 : 32.431382 25.346238 
2595 : 19.918118 45.997158 
2596 : 36.628926 10.773338 
2597 : 4.039342 6.792573 
2598 : 5.432984 22.094759 
2599 : 34.332672 11.104181 
2600 : 0.745859 11.803475 
2601 : 29.133119 13.769871 
2602 : 32.666315 6.905940 
2603 : 4.648818 8.819010 
2604 : 19.542255 18.615977 
2605 : 13.897936 49.336461 
2606 : 30.955640 42.942554 
2607 : 11.411469 36.699561 
2608 : 32.975868 29.488731 
2609 : 6.922443 11.941755 
2610 : 34.545739 12.121485 
2611 : 37.042190 0.946198 
2612 : 7.644150 40.813067 
2613 : 2.014100 35.646250 
2614 : 21.937979 38.742754 
2615 : 0.380716 14.787471 
2616 : 33.134547 39.916096 
2617 : 36.341776 25.430748 
2618 : 28.211870 5.895162 
2619 : 9.733213 43.808499 
2620 : 23.569264 10.272012 
2621 : 37.555999 14.597490 
2622 : 35.820080 14.542176 
2623 : 24.249048 43.772203 
2624 : 31.695133 8.049350 
2625 : 33.446701 36.140486 
2626 : 22.405644 40.278277 
2627 : 0.027804 37.091616 
2628 : 10.051005 39.604270 
2629 : 17.277944 34.891070 
2630 : 17.226115 38.920033 
2631 : 35.009322 18.259262 
2632 : 2.705638 45.483621 
2633 : 13.596272 27.657859 
2634 : 7.082483 42.821611 
2635 : 9.841408 47.875538 
2636 : 29.112780 40.254853 
2637 : 11.528196 20.898067 
2638 : 9.493667 30.146571 
2639 : 5.586361 26.153043 
2640 : 8.829211 30.414876 
2641 : 32.701868 8.780262 
2642 : 15.129162 25.902727 
2643 : 26.620609 24.841290 
2644 : 37.432532 42.310641 
2645 : 17.059245 28.640318 
2646 : 24.206401 8.802312 
2647 : 38.783377 6.484804 
2648 : 14.586038 32.862619 
2649 : 26.577903 10.655914 
2650 : 12.590203 22.270916 
2651 : 35.428634 37.259446 
2652 : 11.821789 33.275498 
2653 : 11.814643 14.969781 
2654 : 36.283283 38.627763 
2655 : 19.715383 17.769754 
2656 : 8.285586 4.505997 
2657 : 1.032770 36.358963 
2658 : 6.808357 35.825922 
2659 : 12.093622 4.053328 
2660 : 38.457584 36.825465 
2661 : 31.346297 4.187287 
2662 : 26.930258 44.584531 
2663 : 33.628891 44.404447 
2664 : 16.834171 28.466971 
2665 : 28.149494 42.352162 
2666 : 19.251465 6.331220 
2667 : 32.823039 10.235560 
2668 : 17.495608 2.473479 
2669 : 34.398954 34.619078 
2670 : 0.355889 14.664301 
2671 : 39.841245 37.392479 
2672 : 11.008042 26.736948 
2673 : 1.340656 16.396151 
2674 : 6.083998 46.051101 
2675 : 19.183846 41.423269 
2676 : 35.553694 26.149524 
2677 : 11.336764 6.133947 
2678 : 31.365081 4.617002 
2679 : 6.815700 33.648032 
2680 : 29.251742 35.521552 
2681 : 9.864873 49.043404 
2682 : 3.273637 48.117450 
2683 : 34.116350 20.103383 
2684 : 27.462086 9.345750 
2685 : 38.324425 19.467707 
2686 : 39.402224 44.255959 
2687 : 21.388905 29.761003 
2688 : 36.239218 31.409791 
2689 : 19.065945 48.033077 
2690 : 35.586850 11.988104 
2691 : 0.953990 15.901358 
2692 : 5.148993 14.310211 
2693 : 29.625608 45.900596 
2694 : 15.640808 40.427329 
2695 : 15.745138 48.873231 
2696 : 24.073934 8.654946 
2697 : 0.955419 40.259393 
2698 : 15.506839 18.219986 
2699 : 2.269845 28.093825 
2700 : 27.582823 14.420555 
2701 : 20.815636 35.933983 
2702 : 3.043458 16.425946 
2703 : 16.250390 33.849438 
2704 : 17.208515 41.677264 
2705 : 26.372491 2.125063 
2706 : 8.735647 48.208355 
2707 : 3.243546 6.609860 
2708 : 18.706867 6.843181 
2709 : 29.146869 32.621500 
2710 : 24.559353 16.505999 
2711 : 36.023910 48.881744 
2712 : 10.111174 33.167056 
2713 : 8.803813 45.781840 
2714 : 9.432200 7.208666 
2715 : 32.405180 5.202199 
2716 : 28.096362 46.983963 
2717 : 35.140194 36.726308 
2718 : 28.440449 1.162987 
2719 : 26.443210 5.403666 
2720 : 17.583097 5.367266 
2721 : 22.511744 14.090866 
2722 : 39.612453 43.139002 
2723 : 38.292616 5.487762 
2724 : 13.472731 28.704458 
2725 : 6.218232 46.097655 
2726 : 16.683165 48.918571 
2727 : 22.179081 45.220071 
2728 : 1.190085 2.533602 
2729 : 34.668251 20.622816 
2730 : 35.776570 15.582396 
2731 : 19.887615 21.161357 
2732 : 8.371480 45.739971 
2733 : 28.863885 14.232896 
2734 : 27.988644 28.747530 
2735 : 18.429889 40.327197 
2736 : 6.823722 35.931410 
2737 : 31.774858 45.057219 
2738 : 35.539986 2.769553 
2739 : 5.700581 43.004917 
2740 : 37.586864 0.387773 
2741 : 0.010434 35.894490 
2742 : 17.552201 35.545050 
2743 : 0.446711 8.776858 
2744 : 9.380620 43.482762 
2745 : 28.279368 7.828109 
2746 : 27.766575 45.598178 
2747 : 10.604834 11.690418 
2748 : 13.062945 34.302965 
2749 : 3.729357 31.994925 
2750 : 1.663974 7.879716 
2751 : 30.371206 14.484296 
2752 : 12.994980 9.926100 
2753 : 20.872872 46.590621 
2754 : 38.075515 27.036725 
2755 : 26.759137 47.628176 
2756 : 18.924865 10.873174 
2757 : 25.974886 32.251644 
2758 : 26.625437 39.311222 
2759 : 9.205898 20.012905 
2760 : 32.195587 41.839769 
2761 : 20.111402 8.152490 
2762 : 17.361189 10.165654 
2763 : 28.361343 17.198980 
2764 : 22.210559 12.456502 
2765 : 10.200152 17.285070 
2766 : 3.008023 49.319015 
2767 : 23.564095 31.197538 
2768 : 26.969683 29.813223 
2769 : 23.520537 28.864598 
2770 : 21.348090 20.151701 
2771 : 18.904655 27.272311 
2772 : 12.952448 38.871264 
2773 : 17.239444 23.520175 
2774 : 30.595912 4.419372 
2775 : 39.858507 46.695216 
2776 : 10.600731 2.179924 
2777 : 31.682680 32.434817 
2778 : 5.384370 36.651141 
2779 : 1.421446 4.661191 
2780 : 18.157860 39.277358 
2781 : 22.519083 46.241207 
2782 : 9.235312 28.212517 
2783 : 5.790497 22.712362 
2784 : 27.083833 39.676779 
2785 : 14.162820 14.188941 
2786 : 20.418892 49.605092 
2787 : 27.788266 49.298964 
2788 : 23.811718 26.808978 
2789 : 20.244430 44.719923 
2790 : 31.055970 11.777564 
2791 : 27.408110 23.925315 
2792 : 12.779746 45.378362 
2793 : 33.285715 33.187226 
2794 : 26.432862 21.787715 
2795 : 23.482729 42.699429 
2796 : 0.763137 19.801764 
2797 : 33.478001 23.430254 
2798 : 4.559915 22.499958 
2799 : 33.616818 16.199210 
2800 : 13.499869 43.540971 
2801 : 17.177425 44.164761 
2802 : 31.751147 17.150524 
2803 : 5.662699 47.696042 
2804 : 24.324074 15.486413 
2805 : 37.225153 46.575692 
2806 : 25.457750 8.094893 
2807 : 1.910826 47.646970 
2808 : 27.933845 43.925945 
2809 : 10.284381 25.358527 
2810 : 27.636060 0.912222 
2811 : 14.527191 38.907739 
2812 : 21.675369 17.972862 
2813 : 8.885677 42.427459 
2814 : 36.219493 21.653102 
2815 : 14.941647 30.289095 
2816 : 3.152660 18.878999 
2817 : 1.237197 36.070501 
2818 : 25.076032 15.808659 
2819 : 37.479865 47.467574 
2820 : 12.797412 42.487293 
2821 : 29.806989 38.779896 
2822 : 11.557136 14.975829 
2823 : 4.974162 43.634952 
2824 : 20.563240 18.754140 
2825 : 15.500475 39.920979 
2826 : 39.144391 40.839372 
2827 : 11.672710 49.950648 
2828 : 23.693703 2.254439 
2829 : 22.854258 11.840133 
2830 : 24.634240 21.545294 
2831 : 22.436570 42.361999 
2832 : 11.194376 19.321762 
2833 : 6.073985 6.140345 
2834 : 29.320500 45.763093 
2835 : 1.587941 9.116383 
2836 : 32.064892 29.538843 
2837 : 16.256676 40.617516 
2838 : 33.200458 13.058057 
2839 : 38.841419 49.290419 
2840 : 16.899322 22.062844 
2841 : 2.156194 11.263037 
2842 : 31.481471 9.235927 
2843 : 25.203081 34.912016 
2844 : 20.352775 43.759773 
2845 : 22.707446 38.448221 
2846 : 12.367635 13.071736 
2847 : 29.885439 49.285294 
2848 : 13.466434 2.209200 
2849 : 35.334175 17.207317 
2850 : 13.346237 33.659245 
2851 : 31.840583 2.836708 
2852 : 32.191353 2.728537 
2853 : 2.009547 28.243264 
2854 : 16.100205 32.547321 
2855 : 38.607666 11.851390 
2856 : 16.575038 31.345819 
2857 : 13.220943 26.501917 
2858 : 25.454894 25.714190 
2859 : 34.321015 35.081382 
2860 : 31.531359 18.684533 
2861 : 21.536390 30.701654 
2862 : 29.666818 15.364346 
2863 : 29.588824 4.644848 
2864 : 17.791784 33.146073 
2865 : 34.016394 1.428760 
2866 : 19.781394 19.227242 
2867 : 37.926301 3.602596 
2868 : 31.911528 14.595922 
2869 : 5.321783 10.657979 
2870 : 9.510790 36.099870 
2871 : 5.108939 35.251251 
2872 : 21.364816 35.755996 
2873 : 2.267868 18.061132 
2874 : 18.743000 27.323499 
2875 : 39.307512 17.891601 
2876 : 27.288846 47.047821 
2877 : 34.836029 22.239577 
2878 : 19.848423 5.540947 
2879 : 11.506488 43.256088 
2880 : 7.320773 1.777749 
2881 : 38.448760 11.163183 
2882 : 30.250459 6.898143 
2883 : 38.014140 15.128756 
2884 : 26.850666 12.709589 
2885 : 7.442184 36.559192 
2886 : 11.593678 31.884294 
2887 : 2.328313 48.762256 
2888 : 1.762649 16.554101 
2889 : 11.182353 21.034550 
2890 : 6.818785 24.021277 
2891 : 27.084022 45.491712 
2892 : 36.096717 28.606234 
2893 : 14.079493 21.241792 
2894 : 4.006341 22.720893 
2895 : 31.720089 47.560392 
2896 : 18.737297 29.147294 
2897 : 27.493648 19.571765 
2898 : 27.323141 27.903889 
2899 : 16.857435 49.327705 
2900 : 26.373701 39.181152 
2901 : 25.337085 4.411122 
2902 : 21.005840 18.924883 
2903 : 7.651258 38.475231 
2904 : 20.476240 9.970377 
2905 : 29.933211 17.653792 
2906 : 16.793077 10.883925 
2907 : 29.499177 0.165257 
2908 : 27.458709 9.581256 
2909 : 38.229041 22.511927 
2910 : 12.316258 34.091446 
2911 : 13.692035 23.403324 
2912 : 15.481343 6.418784 
2913 : 1.047036 40.184214 
2914 : 25.341856 3.798648 
2915 : 22.610042 6.153905 
2916 : 14.620457 43.552870 
2917 : 16.858348 34.271982 
2918 : 18.488011 25.595377 
2919 : 12.577551 30.824956 
2920 : 9.026468 41.627350 
2921 : 4.637475 0.528408 
2922 : 5.358644 26.100341 
2923 : 37.860938 19.192938 
2924 : 19.697319 2.937778 
2925 : 29.928545 35.715226 
2926 : 12.437406 38.905781 
2927 : 0.308211 35.832487 
2928 : 24.624867 5.992519 
2929 : 14.302934 16.181479 
2930 : 25.953163 43.309187 
2931 : 33.839089 33.758433 
2932 : 4.054128 11.965792 
2933 : 23.532073 1.423732 
2934 : 23.295288 13.192823 
2935 : 20.872150 37.427879 
2936 : 18.183993 21.540915 
2937 : 38.668080 47.509155 
2938 : 7.292278 4.224201 
2939 : 22.375685 0.821423 
2940 : 25.058980 30.730496 
2941 : 1.205200 10.675808 
2942 : 25.690922 37.683016 
2943 : 33.526445 35.602664 
2944 : 15.805441 20.326476 
2945 : 17.493688 12.146554 
2946 : 3.395311 26.465584 
2947 : 23.255099 39.618639 
2948 : 34.867279 38.577116 
2949 : 8.276283 18.647602 
2950 : 3.784401 21.800073 
2951 : 7.518088 49.334254 
2952 : 26.713463 44.809618 
2953 : 29.296836 36.773266 
2954 : 25.240418 11.035562 
2955 : 18.728246 3.456817 
2956 : 12.574493 4.429479 
2957 : 25.658666 13.121520 
2958 : 22.481076 7.572883 
2959 : 26.549067 18.206984 
2960 : 4.995082 34.052201 
2961 : 26.961087 5.106425 
2962 : 27.212451 44.353907 
2963 : 37.204806 23.362093 
2964 : 33.152788 26.743898 
2965 : 7.124014 4.055913 
2966 : 37.969625 6.927692 
2967 : 7.984914 1.604163 
2968 : 8.707226 13.670994 
2969 : 0.340877 38.030840 
2970 : 12.025063 46.936524 
2971 : 10.978833 0.765814 
2972 : 23.457938 3.214725 
2973 : 15.862114 33.364574 
2974 : 7.456111 28.139618 
2975 : 15.712656 11.825747 
2976 : 6.183754 44.633803 
2977 : 33.292178 23.080435 
2978 : 5.990083 30.259189 
2979 : 27.181838 15.725067 
2980 : 30.003599 6.743557 
2981 : 0.595600 46.406134 
2982 : 5.689860 47.895556 
2983 : 1.226224 49.463573 
2984 : 32.347821 11.133688 
2985 : 1.885838 18.398018 
2986 : 26.647259 35.658416 
2987 : 18.241297 1.463302 
2988 : 32.119855 29.820189 
2989 : 14.337556 17.382736 
2990 : 1.013362 22.249760 
2991 : 8.743526 7.305144 
2992 : 28.436596 8.835154 
2993 : 21.956831 29.144574 
2994 : 34.787721 20.955616 
2995 : 29.553426 15.130735 
2996 : 4.129205 22.748559 
2997 : 38.857329 20.194477 
2998 : 29.548504 44.614188 
2999 : 0.554303 21.029517 
3000 : 27.164867 37.046830 
3001 : 19.420109 13.373418 
3002 : 1.388734 12.212372 
