Number of nodes 1000 
931 : 34.715326 5.339721 
932 : 29.660098 18.355452 
933 : 17.914909 11.980385 
934 : 28.385554 17.307010 
935 : 37.773251 12.480992 
936 : 6.964715 19.353216 
937 : 9.783851 21.051919 
938 : 25.637165 32.003864 
939 : 32.344500 39.377649 
940 : 34.134840 13.499721 
941 : 15.924706 42.199118 
942 : 4.619752 37.023419 
943 : 3.211238 41.305097 
944 : 14.418705 9.109612 
945 : 33.156222 3.271809 
946 : 8.584388 30.517513 
947 : 31.641613 35.077640 
948 : 26.187533 5.580886 
949 : 1.045858 4.791187 
950 : 31.431051 29.891689 
951 : 36.902522 40.611631 
952 : 19.692525 40.728909 
953 : 33.360466 4.471848 
954 : 5.254147 36.563935 
955 : 30.391339 45.192829 
956 : 37.029447 22.611589 
957 : 33.308303 3.534384 
958 : 10.376046 12.063908 
959 : 8.520871 36.593253 
960 : 20.892591 2.024581 
961 : 15.894284 21.226138 
962 : 19.164391 27.010754 
963 : 39.756146 47.691392 
964 : 24.179138 10.445287 
965 : 37.796346 5.816605 
966 : 19.617689 32.311003 
967 : 17.517862 5.420554 
968 : 30.906223 49.174846 
969 : 29.762663 12.417202 
970 : 17.716163 30.317786 
971 : 2.120002 40.834764 
972 : 3.512874 41.502711 
973 : 31.919438 24.451967 
974 : 26.223295 38.036413 
975 : 1.293422 45.755397 
976 : 22.282673 45.048748 
977 : 28.792062 10.711876 
978 : 4.416322 27.353055 
979 : 8.665895 39.235474 
980 : 32.440809 9.722055 
981 : 5.546475 37.344458 
982 : 35.275968 23.777911 
983 : 36.942242 29.162929 
984 : 0.510223 13.027404 
985 : 15.086370 4.241123 
986 : 6.712468 14.906643 
987 : 21.608912 45.856468 
988 : 4.066497 23.525910 
989 : 1.570710 13.473378 
990 : 37.329164 38.148524 
991 : 38.863675 38.608605 
992 : 14.437121 1.064981 
993 : 25.768216 43.999310 
994 : 2.717892 39.908509 
995 : 8.316480 16.208262 
996 : 1.584154 33.452221 
997 : 18.774373 14.814693 
998 : 6.003869 46.497602 
999 : 39.652277 14.098022 
